annotation_id,image_id,file_name,image_width,image_height,category_id,category_label,bbox_X,bbox_Y,bbox_width,bbox_height
40781,24241,46978.jpg,1344,1008,2,Anthrax,465,395,46,59
40782,24241,46978.jpg,1344,1008,3,Absorption,364,461,98,77
40783,24242,46981.jpg,1280,720,2,Anthrax,676,444,43,46
40784,24242,46981.jpg,1280,720,3,Absorption,617,343,106,90
40785,24243,46982.jpg,1280,720,1,Bad color,409,189,323,366
40786,24244,46989.jpg,1280,720,2,Anthrax,409,479,155,184
40787,24244,46989.jpg,1280,720,1,Bad color,204,273,569,438
40788,24245,46990.jpg,1280,720,2,Anthrax,503,135,41,51
40789,24246,46991.jpg,1344,1008,2,Anthrax,736,571,259,247
40790,24246,46991.jpg,1344,1008,2,Anthrax,1038,551,71,75
40791,24246,46991.jpg,1344,1008,2,Anthrax,572,539,175,106
40792,24246,46991.jpg,1344,1008,2,Anthrax,831,234,144,132
40793,24246,46991.jpg,1344,1008,2,Anthrax,705,294,131,164
40794,24246,46991.jpg,1344,1008,2,Anthrax,587,91,458,159
40795,24246,46991.jpg,1344,1008,2,Anthrax,407,536,118,126
40796,24246,46991.jpg,1344,1008,1,Bad color,176,50,896,867
40797,24246,46991.jpg,1344,1008,2,Anthrax,826,818,67,53
40798,24246,46991.jpg,1344,1008,2,Anthrax,603,712,81,131
40799,24246,46991.jpg,1344,1008,2,Anthrax,1102,430,67,110
40800,24247,46992.jpg,1344,1008,2,Anthrax,386,337,33,30
40801,24248,46994.jpg,1280,720,2,Anthrax,218,97,144,207
40802,24248,46994.jpg,1280,720,1,Bad color,25,112,740,592
40803,24249,46996.jpg,1280,720,1,Bad color,478,126,241,232
40804,24250,46999.jpg,1280,720,1,Bad color,564,102,248,275
40805,24250,46999.jpg,1280,720,1,Bad color,556,533,141,60
40806,24251,47001.jpg,1280,720,1,Bad color,329,123,434,411
40807,24252,47002.jpg,1280,720,2,Anthrax,640,64,225,100
40808,24252,47002.jpg,1280,720,2,Anthrax,738,301,263,220
40809,24252,47002.jpg,1280,720,2,Anthrax,639,529,53,40
40810,24252,47002.jpg,1280,720,2,Anthrax,552,543,51,46
40811,24252,47002.jpg,1280,720,2,Anthrax,911,193,137,99
40812,24252,47002.jpg,1280,720,1,Bad color,439,48,572,622
40813,24253,47005.jpg,1280,720,1,Bad color,341,253,593,387
40814,24254,47006.jpg,1280,720,1,Bad color,1089,205,108,109
40815,24255,47007.jpg,1280,720,1,Bad color,762,421,317,254
40816,24255,47007.jpg,1280,720,1,Bad color,758,257,80,167
40817,24256,47008.jpg,1280,720,1,Bad color,362,150,197,182
40818,24257,47010.jpg,1344,1008,2,Anthrax,724,868,140,47
40819,24257,47010.jpg,1344,1008,2,Anthrax,966,499,99,76
40820,24257,47010.jpg,1344,1008,1,Bad color,454,201,797,270
40821,24258,47011.jpg,1344,1008,2,Anthrax,655,164,35,42
40822,24258,47011.jpg,1344,1008,2,Anthrax,867,583,48,40
40823,24258,47011.jpg,1344,1008,2,Anthrax,469,601,274,190
40824,24259,47012.jpg,1280,720,3,Absorption,276,118,243,303
40825,24260,47017.jpg,1280,720,1,Bad color,565,411,78,61
40826,24261,47020.jpg,1344,1008,2,Anthrax,624,586,25,21
40827,24261,47020.jpg,1344,1008,3,Absorption,805,195,340,252
40828,24261,47020.jpg,1344,1008,1,Bad color,839,539,269,228
40829,24262,47023.jpg,1280,720,1,Bad color,484,312,129,156
40830,24262,47023.jpg,1280,720,1,Bad color,666,283,70,128
40831,24263,47024.jpg,1344,1008,2,Anthrax,325,290,128,103
40832,24263,47024.jpg,1344,1008,2,Anthrax,778,595,131,124
40833,24263,47024.jpg,1344,1008,2,Anthrax,1020,460,119,108
40834,24264,47025.jpg,1280,720,1,Bad color,510,231,247,95
40835,24265,47026.jpg,1280,720,1,Bad color,391,106,184,161
40836,24266,47027.jpg,1280,720,1,Bad color,241,321,187,257
40837,24267,47033.jpg,1280,720,1,Bad color,539,197,230,194
40838,24268,47035.jpg,1280,720,1,Bad color,556,284,141,108
40839,24269,47039.jpg,1280,720,5,Black spot,540,357,28,31
40840,24270,47040.jpg,1536,1152,2,Anthrax,580,135,75,50
40841,24271,47042.jpg,1280,720,2,Anthrax,581,296,59,21
40842,24272,47044.jpg,1344,1008,5,Black spot,978,528,66,99
40843,24273,47045.jpg,1280,720,2,Anthrax,536,299,53,60
40844,24273,47045.jpg,1280,720,2,Anthrax,482,255,36,38
40845,24273,47045.jpg,1280,720,2,Anthrax,411,198,50,45
40846,24274,47047.jpg,1280,720,1,Bad color,162,304,436,330
40847,24275,47048.jpg,1280,720,1,Bad color,633,324,150,137
40848,24276,47051.jpg,1280,720,1,Bad color,466,247,223,299
40849,24277,47052.jpg,1280,720,2,Anthrax,531,423,61,56
40850,24278,47055.jpg,1280,720,1,Bad color,548,277,109,224
40851,24279,47058.jpg,1280,720,2,Anthrax,376,150,152,120
40852,24280,47061.jpg,1280,720,2,Anthrax,485,486,129,48
40853,24281,47062.jpg,1280,720,1,Bad color,247,281,538,347
40854,24282,47064.jpg,1280,720,1,Bad color,651,474,189,194
40855,24283,47067.jpg,1280,720,1,Bad color,582,146,171,168
40856,24284,47068.jpg,1280,720,1,Bad color,994,390,164,178
40857,24285,47069.jpg,816,816,5,Black spot,448,233,40,42
40858,24285,47069.jpg,816,816,5,Black spot,261,375,40,46
40859,24285,47069.jpg,816,816,5,Black spot,389,471,35,26
40860,24285,47069.jpg,816,816,5,Black spot,449,525,44,27
40861,24285,47069.jpg,816,816,5,Black spot,495,452,42,38
40862,24285,47069.jpg,816,816,2,Anthrax,109,227,110,96
40863,24285,47069.jpg,816,816,2,Anthrax,223,177,94,92
40864,24286,47070.jpg,1280,720,2,Anthrax,226,267,38,25
40865,24287,47072.jpg,1280,720,1,Bad color,328,292,158,181
40866,24288,47073.jpg,1280,720,1,Bad color,191,174,212,203
40867,24289,47079.jpg,1280,720,1,Bad color,237,255,223,185
40868,24290,47083.jpg,1152,1536,3,Absorption,709,341,128,150
40869,24290,47083.jpg,1152,1536,2,Anthrax,615,713,168,128
40870,24290,47083.jpg,1152,1536,5,Black spot,263,1049,36,48
40871,24291,47086.jpg,1280,720,1,Bad color,559,361,95,138
40872,24292,47088.jpg,1280,720,1,Bad color,421,185,254,72
40873,24293,47089.jpg,1280,720,1,Bad color,441,255,294,112
40874,24294,47099.jpg,1280,720,1,Bad color,462,416,137,152
40875,24295,47100.jpg,1280,720,1,Bad color,199,348,160,152
40876,24296,47101.jpg,1280,720,2,Anthrax,530,396,36,23
40877,24297,47102.jpg,1280,720,2,Anthrax,592,275,48,25
40878,24298,47104.jpg,1088,816,2,Anthrax,308,235,48,47
40879,24298,47104.jpg,1088,816,2,Anthrax,445,186,55,59
40880,24298,47104.jpg,1088,816,1,Bad color,150,102,836,637
40881,24299,47106.jpg,1280,720,1,Bad color,492,111,334,261
40882,24300,47107.jpg,1344,1008,2,Anthrax,751,221,75,85
40883,24300,47107.jpg,1344,1008,2,Anthrax,663,289,425,234
40884,24300,47107.jpg,1344,1008,2,Anthrax,875,241,77,50
40885,24300,47107.jpg,1344,1008,2,Anthrax,791,139,77,50
40886,24300,47107.jpg,1344,1008,1,Bad color,348,149,770,559
40887,24301,47117.jpg,1280,720,1,Bad color,528,292,211,276
40888,24302,47118.jpg,1280,720,1,Bad color,554,400,237,227
40889,24303,47121.jpg,1280,720,1,Bad color,548,417,174,103
40890,24304,47123.jpg,1344,1008,2,Anthrax,480,223,71,49
40891,24304,47123.jpg,1344,1008,2,Anthrax,1034,643,95,107
40892,24304,47123.jpg,1344,1008,2,Anthrax,928,390,44,63
40893,24304,47123.jpg,1344,1008,1,Bad color,247,121,990,776
40894,24305,47125.jpg,1280,720,1,Bad color,631,179,157,89
40895,24306,47130.jpg,1344,1008,1,Bad color,573,61,625,427
40896,24306,47130.jpg,1344,1008,1,Bad color,334,82,267,416
40897,24307,47131.jpg,1280,720,1,Bad color,393,342,99,171
40898,24308,47133.jpg,1280,720,1,Bad color,163,119,239,150
40899,24309,47134.jpg,1280,720,2,Anthrax,486,234,61,50
40900,24309,47134.jpg,1280,720,3,Absorption,562,85,88,90
40901,24309,47134.jpg,1280,720,2,Anthrax,637,281,46,48
40902,24309,47134.jpg,1280,720,2,Anthrax,355,232,70,43
40903,24309,47134.jpg,1280,720,2,Anthrax,461,320,99,90
40904,24310,47135.jpg,1280,720,1,Bad color,243,64,282,184
40905,24311,47137.jpg,1280,720,2,Anthrax,454,486,41,46
40906,24312,47140.jpg,1280,720,2,Anthrax,434,244,51,33
40907,24312,47140.jpg,1280,720,2,Anthrax,500,204,57,39
40908,24312,47140.jpg,1280,720,2,Anthrax,557,356,61,46
40909,24313,47144.jpg,1280,720,1,Bad color,446,139,640,445
40910,24314,47145.jpg,1280,720,3,Absorption,182,178,94,146
40911,24315,47146.jpg,1280,720,1,Bad color,599,233,211,195
40912,24316,47148.jpg,1280,720,2,Anthrax,378,296,149,114
40913,24317,47151.jpg,1280,720,1,Bad color,622,178,218,205
40914,24318,47153.jpg,1280,720,1,Bad color,577,97,167,174
40915,24319,47157.jpg,1344,1008,1,Bad color,142,174,413,273
40916,24320,47160.jpg,1344,1008,2,Anthrax,652,465,64,67
40917,24320,47160.jpg,1344,1008,2,Anthrax,671,556,39,42
40918,24320,47160.jpg,1344,1008,2,Anthrax,565,396,50,45
40919,24320,47160.jpg,1344,1008,2,Anthrax,607,434,46,23
40920,24320,47160.jpg,1344,1008,2,Anthrax,606,654,101,94
40921,24320,47160.jpg,1344,1008,2,Anthrax,812,487,50,27
40922,24320,47160.jpg,1344,1008,2,Anthrax,806,342,33,38
40923,24320,47160.jpg,1344,1008,2,Anthrax,898,189,59,61
40924,24321,47161.jpg,1280,720,2,Anthrax,519,428,84,43
40925,24322,47165.jpg,1280,720,1,Bad color,420,82,234,184
40926,24323,47166.jpg,1280,720,1,Bad color,525,365,226,128
40927,24324,47169.jpg,1280,720,1,Bad color,775,104,186,182
40928,24325,47175.jpg,1344,1008,2,Anthrax,887,420,144,112
40929,24325,47175.jpg,1344,1008,2,Anthrax,468,372,434,220
40930,24325,47175.jpg,1344,1008,2,Anthrax,336,531,209,161
40931,24325,47175.jpg,1344,1008,2,Anthrax,289,700,60,48
40932,24325,47175.jpg,1344,1008,2,Anthrax,151,582,62,61
40933,24325,47175.jpg,1344,1008,2,Anthrax,1118,446,118,154
40934,24326,47178.jpg,1280,720,2,Anthrax,417,322,53,32
40935,24327,47179.jpg,1280,720,1,Bad color,664,243,135,148
40936,24328,47181.jpg,1280,720,1,Bad color,561,232,161,125
40937,24329,47183.jpg,1280,720,2,Anthrax,832,113,118,89
40938,24329,47183.jpg,1280,720,2,Anthrax,921,348,115,122
40939,24329,47183.jpg,1280,720,2,Anthrax,464,176,82,130
40940,24330,47188.jpg,1280,720,2,Anthrax,574,225,41,45
40941,24331,47190.jpg,1280,720,2,Anthrax,608,344,63,39
40942,24331,47190.jpg,1280,720,1,Bad color,419,99,163,352
40943,24331,47190.jpg,1280,720,1,Bad color,695,178,135,279
40944,24332,47193.jpg,1280,720,4,Machine damage,364,135,124,82
40945,24333,47194.jpg,1280,720,1,Bad color,396,155,110,175
40946,24334,47195.jpg,1280,720,2,Anthrax,687,281,30,23
40947,24334,47195.jpg,1280,720,2,Anthrax,635,292,38,28
40948,24335,47197.jpg,1280,720,2,Anthrax,694,364,50,29
40949,24335,47197.jpg,1280,720,2,Anthrax,627,405,38,19
40950,24336,47199.jpg,1344,1008,1,Bad color,896,449,367,325
40951,24337,47203.jpg,1280,720,2,Anthrax,488,298,56,32
40952,24337,47203.jpg,1280,720,2,Anthrax,397,313,38,28
40953,24337,47203.jpg,1280,720,2,Anthrax,698,298,29,23
40954,24337,47203.jpg,1280,720,2,Anthrax,686,249,39,32
40955,24338,47204.jpg,1280,720,1,Bad color,596,199,135,97
40956,24339,47206.jpg,1280,720,1,Bad color,818,387,334,296
40957,24340,47210.jpg,1280,720,3,Absorption,123,151,380,247
40958,24341,47211.jpg,1280,720,2,Anthrax,454,266,73,53
40959,24342,47214.jpg,1280,720,1,Bad color,608,167,115,142
40960,24343,47219.jpg,1280,720,1,Bad color,133,71,560,465
40961,24344,47220.jpg,1280,720,1,Bad color,285,179,129,112
40962,24345,47221.jpg,1280,720,1,Bad color,283,273,477,322
40963,24346,47222.jpg,1280,720,1,Bad color,614,258,220,187
40964,24347,47226.jpg,1280,720,1,Bad color,589,217,96,113
40965,24348,47227.jpg,1280,720,2,Anthrax,496,96,50,22
40966,24349,47230.jpg,1280,720,1,Bad color,286,387,654,211
40967,24350,47232.jpg,1280,720,2,Anthrax,468,558,43,28
40968,24351,47234.jpg,1280,720,2,Anthrax,855,310,47,48
40969,24351,47234.jpg,1280,720,2,Anthrax,937,346,38,42
40970,24352,47236.jpg,1280,720,2,Anthrax,782,307,48,35
40971,24353,47237.jpg,1280,720,2,Anthrax,514,414,42,33
40972,24354,47239.jpg,1280,720,1,Bad color,57,44,594,664
40973,24355,47240.jpg,1344,1008,2,Anthrax,640,160,248,137
40974,24355,47240.jpg,1344,1008,2,Anthrax,877,560,62,63
40975,24355,47240.jpg,1344,1008,2,Anthrax,990,382,60,124
40976,24355,47240.jpg,1344,1008,3,Absorption,895,210,155,89
40977,24356,47241.jpg,1280,720,2,Anthrax,623,289,28,32
40978,24357,47242.jpg,1536,1152,2,Anthrax,641,181,77,65
40979,24358,47243.jpg,1280,720,2,Anthrax,659,131,49,61
40980,24359,47246.jpg,1280,720,1,Bad color,630,143,167,83
40981,24360,47247.jpg,1344,1008,2,Anthrax,250,184,802,515
40982,24360,47247.jpg,1344,1008,2,Anthrax,448,700,474,225
40983,24360,47247.jpg,1344,1008,2,Anthrax,1119,696,36,46
40984,24361,47249.jpg,1280,720,1,Bad color,505,404,181,131
40985,24362,47250.jpg,1280,720,1,Bad color,607,522,63,71
40986,24363,47251.jpg,1344,1008,2,Anthrax,678,401,107,120
40987,24363,47251.jpg,1344,1008,3,Absorption,276,548,647,368
40988,24363,47251.jpg,1344,1008,2,Anthrax,400,194,66,120
40989,24364,47254.jpg,1280,720,2,Anthrax,728,549,50,29
40990,24364,47254.jpg,1280,720,2,Anthrax,664,556,39,31
40991,24365,47256.jpg,1344,1008,2,Anthrax,777,211,54,51
40992,24365,47256.jpg,1344,1008,5,Black spot,535,591,61,73
40993,24365,47256.jpg,1344,1008,5,Black spot,206,262,45,44
40994,24365,47256.jpg,1344,1008,3,Absorption,1110,201,64,171
40995,24365,47256.jpg,1344,1008,5,Black spot,848,444,65,42
40996,24366,47257.jpg,1344,1008,3,Absorption,274,489,194,275
40997,24366,47257.jpg,1344,1008,1,Bad color,818,96,476,761
40998,24366,47257.jpg,1344,1008,3,Absorption,1084,213,66,53
40999,24367,47259.jpg,1280,720,2,Anthrax,527,168,42,43
41000,24368,47260.jpg,1280,720,1,Bad color,551,170,193,188
41001,24369,47261.jpg,1280,720,1,Bad color,196,352,204,251
41002,24370,47263.jpg,1280,720,1,Bad color,529,248,183,79
41003,24371,47265.jpg,1280,720,1,Bad color,587,206,158,174
41004,24372,47266.jpg,1280,720,2,Anthrax,484,89,50,36
41005,24373,47268.jpg,1280,720,1,Bad color,281,161,170,218
41006,24374,47269.jpg,1280,720,2,Anthrax,362,323,46,34
41007,24375,47270.jpg,1280,720,2,Anthrax,663,295,41,25
41008,24376,47272.jpg,1280,720,1,Bad color,26,268,511,334
41009,24377,47274.jpg,1280,720,3,Absorption,545,278,151,168
41010,24378,47277.jpg,1280,720,2,Anthrax,585,453,67,57
41011,24379,47282.jpg,1280,720,3,Absorption,241,150,381,202
41012,24380,47284.jpg,1344,1008,1,Bad color,40,51,1217,904
41013,24381,47286.jpg,1280,720,2,Anthrax,632,234,49,56
41014,24382,47288.jpg,1280,720,2,Anthrax,528,490,61,27
41015,24383,47289.jpg,1280,720,1,Bad color,209,211,162,125
41016,24384,47293.jpg,1280,720,1,Bad color,483,45,295,290
41017,24385,47296.jpg,1280,720,1,Bad color,547,57,230,207
41018,24386,47302.jpg,1280,720,1,Bad color,700,434,222,126
41019,24387,47304.jpg,1280,720,1,Bad color,438,162,208,200
41020,24388,47307.jpg,1280,720,2,Anthrax,311,350,199,98
41021,24388,47307.jpg,1280,720,1,Bad color,134,128,757,470
41022,24389,47308.jpg,1280,720,2,Anthrax,444,222,80,62
41023,24390,47310.jpg,1344,1008,1,Bad color,844,279,434,582
41024,24391,47312.jpg,1280,720,2,Anthrax,571,490,30,33
41025,24392,47313.jpg,1280,720,2,Anthrax,254,466,271,229
41026,24393,47315.jpg,1280,720,3,Absorption,488,296,118,99
41027,24394,47318.jpg,1280,720,1,Bad color,262,270,288,235
41028,24395,47321.jpg,1152,1536,2,Anthrax,614,1240,79,121
41029,24395,47321.jpg,1152,1536,2,Anthrax,718,437,65,160
41030,24395,47321.jpg,1152,1536,2,Anthrax,757,653,122,225
41031,24395,47321.jpg,1152,1536,2,Anthrax,200,782,76,212
41032,24395,47321.jpg,1152,1536,2,Anthrax,334,756,245,447
41033,24395,47321.jpg,1152,1536,2,Anthrax,458,342,56,131
41034,24395,47321.jpg,1152,1536,2,Anthrax,357,598,56,103
41035,24396,47322.jpg,1536,1152,2,Anthrax,1410,499,76,188
41036,24396,47322.jpg,1536,1152,1,Bad color,321,182,967,737
41037,24397,47323.jpg,1280,720,1,Bad color,424,300,287,192
41038,24398,47324.jpg,1280,720,1,Bad color,474,180,187,89
41039,24399,47326.jpg,1280,720,1,Bad color,562,274,187,286
41040,24400,47331.jpg,1344,1008,2,Anthrax,789,665,175,174
41041,24400,47331.jpg,1344,1008,2,Anthrax,1165,600,39,55
41042,24401,47332.jpg,1280,720,1,Bad color,579,265,185,109
41043,24402,47333.jpg,1280,720,1,Bad color,489,182,279,165
41044,24403,47334.jpg,1280,720,2,Anthrax,726,584,41,40
41045,24403,47334.jpg,1280,720,1,Bad color,767,335,100,178
41046,24404,47337.jpg,1280,720,1,Bad color,459,111,306,132
41047,24405,47341.jpg,1280,720,3,Absorption,629,359,34,44
41048,24405,47341.jpg,1280,720,3,Absorption,424,367,68,66
41049,24406,47342.jpg,1152,1536,2,Anthrax,686,598,68,117
41050,24407,47345.jpg,1280,720,2,Anthrax,645,307,41,63
41051,24408,47346.jpg,1280,720,1,Bad color,679,270,83,121
41052,24409,47347.jpg,1280,720,1,Bad color,736,323,202,235
41053,24410,47351.jpg,1536,1152,2,Anthrax,1001,330,177,197
41054,24410,47351.jpg,1536,1152,2,Anthrax,729,487,57,61
41055,24410,47351.jpg,1536,1152,2,Anthrax,900,247,40,40
41056,24411,47353.jpg,1280,720,2,Anthrax,605,425,27,40
41057,24412,47356.jpg,1280,720,1,Bad color,672,64,193,126
41058,24413,47357.jpg,1280,720,2,Anthrax,559,496,22,21
41059,24414,47358.jpg,1280,720,2,Anthrax,475,148,60,41
41060,24415,47361.jpg,1280,720,1,Bad color,521,220,220,124
41061,24416,47363.jpg,1280,720,1,Bad color,488,91,118,122
41062,24417,47364.jpg,1280,720,2,Anthrax,644,118,41,31
41063,24417,47364.jpg,1280,720,2,Anthrax,689,166,214,170
41064,24417,47364.jpg,1280,720,2,Anthrax,376,212,167,172
41065,24418,47365.jpg,1280,720,2,Anthrax,516,231,82,87
41066,24418,47365.jpg,1280,720,2,Anthrax,427,258,46,42
41067,24419,47366.jpg,1344,1008,2,Anthrax,1072,420,101,70
41068,24419,47366.jpg,1344,1008,2,Anthrax,320,453,83,92
41069,24419,47366.jpg,1344,1008,5,Black spot,384,681,115,82
41070,24419,47366.jpg,1344,1008,2,Anthrax,562,669,81,63
41071,24420,47368.jpg,1280,720,3,Absorption,388,245,166,133
41072,24421,47371.jpg,1280,720,1,Bad color,150,108,215,80
41073,24422,47372.jpg,1280,720,3,Absorption,207,173,356,160
41074,24423,47373.jpg,1280,720,1,Bad color,574,408,306,208
41075,24424,47374.jpg,1344,1008,2,Anthrax,778,620,41,44
41076,24424,47374.jpg,1344,1008,2,Anthrax,407,410,30,36
41077,24425,47379.jpg,1280,720,1,Bad color,499,122,219,173
41078,24426,47381.jpg,1280,720,1,Bad color,463,161,284,171
41079,24427,47382.jpg,1344,1008,2,Anthrax,692,558,57,53
41080,24427,47382.jpg,1344,1008,2,Anthrax,752,645,35,22
41081,24427,47382.jpg,1344,1008,2,Anthrax,592,228,26,56
41082,24427,47382.jpg,1344,1008,2,Anthrax,531,413,79,51
41083,24428,47391.jpg,1344,1008,2,Anthrax,280,328,184,174
41084,24428,47391.jpg,1344,1008,2,Anthrax,796,412,67,52
41085,24428,47391.jpg,1344,1008,2,Anthrax,659,261,39,54
41086,24428,47391.jpg,1344,1008,2,Anthrax,729,275,73,70
41087,24428,47391.jpg,1344,1008,2,Anthrax,330,613,260,211
41088,24429,47395.jpg,1536,1152,2,Anthrax,597,354,738,507
41089,24430,47398.jpg,1280,720,2,Anthrax,494,571,47,21
41090,24431,47399.jpg,1344,1008,4,Machine damage,329,514,216,216
41091,24432,47400.jpg,1280,720,1,Bad color,581,383,131,120
41092,24433,47401.jpg,1280,720,2,Anthrax,886,282,51,38
41093,24434,47402.jpg,1344,1008,2,Anthrax,505,564,100,68
41094,24435,47405.jpg,1280,720,1,Bad color,586,336,98,90
41095,24435,47405.jpg,1280,720,1,Bad color,555,190,94,77
41096,24436,47411.jpg,1280,720,1,Bad color,433,105,111,109
41097,24437,47413.jpg,1280,720,1,Bad color,433,206,104,101
41098,24438,47415.jpg,1280,720,1,Bad color,469,238,145,134
41099,24439,47417.jpg,1280,720,2,Anthrax,333,302,74,39
41100,24439,47417.jpg,1280,720,1,Bad color,340,414,223,144
41101,24440,47418.jpg,1152,1536,2,Anthrax,596,657,49,84
41102,24441,47419.jpg,1280,720,1,Bad color,637,245,83,134
41103,24442,47424.jpg,1152,1536,2,Anthrax,511,472,54,88
41104,24442,47424.jpg,1152,1536,2,Anthrax,279,613,91,131
41105,24442,47424.jpg,1152,1536,2,Anthrax,660,413,36,76
41106,24442,47424.jpg,1152,1536,2,Anthrax,389,594,451,481
41107,24442,47424.jpg,1152,1536,2,Anthrax,414,1174,105,51
41108,24442,47424.jpg,1152,1536,2,Anthrax,391,1267,44,58
41109,24442,47424.jpg,1152,1536,2,Anthrax,545,1212,64,61
41110,24442,47424.jpg,1152,1536,2,Anthrax,755,1084,59,65
41111,24443,47425.jpg,1280,720,1,Bad color,681,277,202,213
41112,24444,47428.jpg,1280,720,2,Anthrax,366,475,96,93
41113,24445,47430.jpg,1280,720,2,Anthrax,778,348,75,128
41114,24446,47435.jpg,1280,720,3,Absorption,398,159,84,144
41115,24446,47435.jpg,1280,720,1,Bad color,281,82,373,74
41116,24447,47436.jpg,1280,720,1,Bad color,43,176,170,272
41117,24448,47437.jpg,1280,720,2,Anthrax,487,365,57,79
41118,24449,47439.jpg,1280,720,1,Bad color,605,219,141,165
41119,24450,47440.jpg,1088,816,2,Anthrax,461,276,71,49
41120,24450,47440.jpg,1088,816,2,Anthrax,692,719,98,29
41121,24451,47441.jpg,1280,720,1,Bad color,504,35,482,556
41122,24452,47442.jpg,1280,720,2,Anthrax,613,174,43,27
41123,24452,47442.jpg,1280,720,2,Anthrax,577,203,53,23
41124,24452,47442.jpg,1280,720,2,Anthrax,623,348,46,31
41125,24452,47442.jpg,1280,720,2,Anthrax,805,245,50,35
41126,24453,47443.jpg,1280,720,1,Bad color,507,158,145,48
41127,24454,47444.jpg,1344,1008,2,Anthrax,801,119,217,146
41128,24454,47444.jpg,1344,1008,2,Anthrax,243,426,295,233
41129,24454,47444.jpg,1344,1008,2,Anthrax,542,604,336,218
41130,24455,47445.jpg,1344,1008,2,Anthrax,812,579,46,40
41131,24455,47445.jpg,1344,1008,3,Absorption,312,400,188,430
41132,24456,47446.jpg,1280,720,1,Bad color,522,67,192,99
41133,24457,47448.jpg,1280,720,2,Anthrax,393,266,67,68
41134,24458,47449.jpg,1280,720,2,Anthrax,201,310,107,97
41135,24459,47450.jpg,1152,1536,2,Anthrax,365,945,390,285
41136,24459,47450.jpg,1152,1536,2,Anthrax,293,747,49,71
41137,24460,47452.jpg,1344,1008,2,Anthrax,277,569,473,310
41138,24460,47452.jpg,1344,1008,2,Anthrax,616,458,52,48
41139,24460,47452.jpg,1344,1008,2,Anthrax,887,626,37,37
41140,24461,47459.jpg,1280,720,2,Anthrax,541,319,62,46
41141,24462,47468.jpg,1280,720,3,Absorption,521,361,60,70
41142,24463,47469.jpg,1280,720,3,Absorption,409,367,118,123
41143,24464,47472.jpg,1344,1008,2,Anthrax,1046,563,59,46
41144,24464,47472.jpg,1344,1008,2,Anthrax,915,649,79,69
41145,24464,47472.jpg,1344,1008,1,Bad color,112,71,1213,877
41146,24465,47473.jpg,1280,720,2,Anthrax,639,176,140,249
41147,24466,47477.jpg,1344,1008,2,Anthrax,589,137,60,57
41148,24466,47477.jpg,1344,1008,3,Absorption,545,523,248,198
41149,24466,47477.jpg,1344,1008,3,Absorption,993,586,61,111
41150,24466,47477.jpg,1344,1008,3,Absorption,824,598,94,77
41151,24466,47477.jpg,1344,1008,2,Anthrax,546,409,84,56
41152,24467,47478.jpg,1280,720,2,Anthrax,25,20,51,96
41153,24467,47478.jpg,1280,720,1,Bad color,69,20,629,427
41154,24467,47478.jpg,1280,720,4,Machine damage,471,215,195,245
41155,24467,47478.jpg,1280,720,4,Machine damage,99,18,408,157
41156,24468,47479.jpg,1280,720,2,Anthrax,637,541,48,38
41157,24469,47480.jpg,1344,1008,2,Anthrax,915,441,35,30
41158,24469,47480.jpg,1344,1008,2,Anthrax,615,215,27,17
41159,24469,47480.jpg,1344,1008,2,Anthrax,493,744,23,16
41160,24469,47480.jpg,1344,1008,2,Anthrax,544,788,14,18
41161,24469,47480.jpg,1344,1008,3,Absorption,1053,291,210,527
41162,24470,47482.jpg,1280,720,2,Anthrax,540,373,30,25
41163,24470,47482.jpg,1280,720,2,Anthrax,500,190,73,64
41164,24471,47486.jpg,1280,720,1,Bad color,95,276,187,207
41165,24472,47488.jpg,1280,720,2,Anthrax,353,352,45,59
41166,24472,47488.jpg,1280,720,1,Bad color,227,155,367,287
41167,24473,47490.jpg,1152,1536,2,Anthrax,661,390,57,64
41168,24473,47490.jpg,1152,1536,2,Anthrax,622,529,193,202
41169,24473,47490.jpg,1152,1536,2,Anthrax,269,596,237,232
41170,24474,47491.jpg,1280,720,2,Anthrax,450,430,75,40
41171,24475,47492.jpg,1344,1008,2,Anthrax,959,715,38,32
41172,24475,47492.jpg,1344,1008,2,Anthrax,1125,377,47,58
41173,24475,47492.jpg,1344,1008,2,Anthrax,886,384,44,34
41174,24475,47492.jpg,1344,1008,2,Anthrax,364,366,474,328
41175,24476,47495.jpg,1344,1008,2,Anthrax,866,617,68,42
41176,24476,47495.jpg,1344,1008,1,Bad color,628,642,578,129
41177,24477,47496.jpg,1280,720,1,Bad color,260,308,360,191
41178,24478,47497.jpg,1280,720,1,Bad color,324,397,245,163
41179,24479,47498.jpg,1280,720,2,Anthrax,728,336,45,70
41180,24480,47499.jpg,1280,720,2,Anthrax,228,289,64,81
41181,24480,47499.jpg,1280,720,1,Bad color,446,246,78,250
41182,24481,47500.jpg,1280,720,2,Anthrax,686,177,41,44
41183,24482,47506.jpg,1536,1152,1,Bad color,941,204,476,580
41184,24483,47507.jpg,1280,720,1,Bad color,735,283,151,214
41185,24484,47509.jpg,1344,1008,2,Anthrax,677,341,51,55
41186,24484,47509.jpg,1344,1008,2,Anthrax,453,451,70,88
41187,24484,47509.jpg,1344,1008,2,Anthrax,1043,578,45,61
41188,24484,47509.jpg,1344,1008,3,Absorption,1002,641,192,162
41189,24484,47509.jpg,1344,1008,2,Anthrax,787,213,45,46
41190,24485,47510.jpg,1280,720,2,Anthrax,452,353,35,39
